expert_newsroom_id,expert_name,expert_url,total_project_count,total_project_count_us,expertises
ABC1234,Smith + Boucher,https://www.archdaily.com/professional/smith-boucher,1,1,MEP Engineer
ABC1234,Schwab-Eaton,https://www.archdaily.com/professional/schwab-eaton,1,1,Civil Engineer
ABC1234,Architectural Energy Corporation,https://www.archdaily.com/professional/architectural-energy-corporation,1,1,Energy Consultant
ABC1234,Martin/Martin Consulting Engineers,https://www.archdaily.com/professional/martin-martin-consulting-engineers,6,6,"Civil Engineering,Structural Engineer,Structural,Structural Engineers"
ABC1234,studioINSITE,https://www.archdaily.com/professional/studioinsite,1,1,Landscape
ABC1234,BCER Engineering,https://www.archdaily.com/professional/bcer-engineering,3,3,"Consultants,Mechanical,Mechanical/Electrical Engineer"
ABC1234,Beaudin Ganze Consulting Engineers,https://www.archdaily.com/professional/beaudin-ganze-consulting-engineers,2,2,"Consultants,MEP Engineers"
ABC1234,Adoniadis Retail Services,https://www.archdaily.com/professional/adoniadis-retail-services,1,1,Consultants
ABC1234,High Country Millwork,https://www.archdaily.com/professional/high-country-millwork,1,1,Consultants
ABC1234,Urban Fabrications,https://www.archdaily.com/professional/urban-fabrications,1,1,Consultants
ABC1234,NCI Norkoli Construction,https://www.archdaily.com/professional/nci-norkoli-construction,1,1,Consultants
ABC1234,Kiowa Engineering Corporation,https://www.archdaily.com/professional/kiowa-engineering-corporation,1,1,Civil Engineer
ABC1234,ME Engineers Acoustics,https://www.archdaily.com/professional/me-engineers-acoustics,1,1,Electrical Engineer
ABC1234,NES Inc,https://www.archdaily.com/professional/nes-inc,1,1,Landscape Architects
ABC1234,Hargreaves Jones,https://www.archdaily.com/professional/hargreaves-jones,1,1,Landscape Architects
ABC1234,Smith & Wood Construction,https://www.archdaily.com/professional/smith-wood-construction,2,2,Contractor
ABC1234,M2B,https://www.archdaily.com/professional/m2b,3,3,Structural Engineer
ABC1234,E&J Geothermal,https://www.archdaily.com/professional/e-j-geothermal,2,2,"HVAC,HVAC Consultant"
ABC1234,Advanced Engineering Systems,https://www.archdaily.com/professional/advanced-engineering-systems,1,1,MEP Engineer
ABC1234,Cheever Construction Co.,https://www.archdaily.com/professional/cheever-construction-co,1,1,Construction Manager
ABC1234,Cleveland Reeves,https://www.archdaily.com/professional/cleveland-reeves,1,1,Project Manager
ABC1234,REGA Engineering,https://www.archdaily.com/professional/rega-engineering,1,1,Civil Engineer
ABC1234,RO Youker Inc.,https://www.archdaily.com/professional/ro-youker-inc,1,1,Structural Engineer
ABC1234,Advanced GeoServices,https://www.archdaily.com/professional/advanced-geoservices,1,1,Civil Engineer
ABC1234,Blue Rock Construction Inc.,https://www.archdaily.com/professional/blue-rock-construction-inc,1,1,General Contractor
ABC1234,Meyer,https://www.archdaily.com/professional/meyer,6,6,"Structural Engineer,Lighting,Renderings,Interior Designer,Engineer"
ABC1234,Borgman and Johnson,https://www.archdaily.com/professional/borgman-and-johnson,3,3,"Structural Engineer,Engineer"
ABC1234,Scherer & Rockcastle,https://www.archdaily.com/professional/scherer-rockcastle,3,3,"Lighting,Renderings,Interior Designer"
ABC1234,Wiles Mensch Corporation,https://www.archdaily.com/professional/wiles-mensch-corporation,2,2,"Civil Engineer,Civil Engineers"
ABC1234,SmithGroup,https://www.archdaily.com/professional/smithgroup,11,11,"Lighting Design,MEP Engineering,Structural Engineering,Landscape,Engineering"
ABC1234,Advanced Project Management,https://www.archdaily.com/professional/advanced-project-management,1,1,Construction Manager
ABC1234,Girard Engineering PC,https://www.archdaily.com/professional/girard-engineering-pc,3,3,"MEP Engineer,Mechanical Engineer,Electrical Engineer"
ABC1234,Gorove Slade Associates Inc.,https://www.archdaily.com/professional/gorove-slade-associates-inc,1,1,Traffic Consultant
ABC1234,James G. Davis Construction Corp.,https://www.archdaily.com/professional/james-g-davis-construction-corp,1,1,Contractor
ABC1234,Hardesty & Hanover,https://www.archdaily.com/professional/hardesty-hanover,1,1,Structural Engineering
ABC1234,Arden Engineering,https://www.archdaily.com/professional/arden-engineering,1,1,Mechanical Engineer
ABC1234,Caputo & Wick LTD.,https://www.archdaily.com/professional/caputo-wick-ltd,1,1,Civil Engineer
ABC1234,Sterling Engineering,https://www.archdaily.com/professional/sterling-engineering,2,1,Electrical Engineer
ABC1234,The S/L/A/M/ Collaborative,https://www.archdaily.com/professional/the-s-l-a-m-collaborative,1,1,Landscape
ABC1234,The Beck Group,https://www.archdaily.com/professional/the-beck-group,6,5,"Construction Manager,General Contractor,Contractor"
ABC1234,Penta Engineering Group Inc.,https://www.archdaily.com/professional/penta-engineering-group-inc,1,1,Structural Engineer
ABC1234,Arborguard Tree Specialists (Atlanta),https://www.archdaily.com/professional/arborguard-tree-specialists-atlanta,1,1,Arborist
ABC1234,Merit Construction,https://www.archdaily.com/professional/merit-construction,2,2,"General Contractor,Contractor"
ABC1234,Kevin & Kara deFreitas,https://www.archdaily.com/professional/kevin-kara-defreitas,2,2,"Interiors,Builder"
ABC1234,Aerea,https://www.archdaily.com/professional/aerea,1,1,Landscape Architect
ABC1234,Leslie Ryan,https://www.archdaily.com/professional/leslie-ryan,1,1,Landscape Architect
ABC1234,Envision Engineering,https://www.archdaily.com/professional/envision-engineering,1,1,Structural Engineer
ABC1234,Integrated Engineering,https://www.archdaily.com/professional/integrated-engineering,2,2,MEP Engineer
ABC1234,Aerea Studio,https://www.archdaily.com/professional/aerea-studio,1,1,Landscape Architect
ABC1234,Dohn and Associates,https://www.archdaily.com/professional/dohn-and-associates,1,1,Acoustic Consultant
ABC1234,Flores Lund Consultants,https://www.archdaily.com/professional/flores-lund-consultants,2,2,"Structural Engineer,Civil Engineer"
ABC1234,Candela,https://www.archdaily.com/professional/candela,4,3,"Lighting Design,Lighting"
ABC1234,Affiliated Engineers,https://www.archdaily.com/professional/affiliated-engineers,2,2,"MEP Engineering,MEP"
ABC1234,PCL Construction Services Inc.,https://www.archdaily.com/professional/pcl-construction-services-inc,1,1,General Contractor
ABC1234,Rosewater Engineering Inc.,https://www.archdaily.com/professional/rosewater-engineering-inc,1,1,Civil Engineering
ABC1234,Swift Company,https://www.archdaily.com/professional/swift-company-c056d367-8dbd-43ee-993a-025eb1a923ed,3,3,"Landscape Architects,Landscape,Landscape Architect"
ABC1234,Surface 678,https://www.archdaily.com/professional/surface-678,2,2,"Landscape Design,Landscape"
ABC1234,Stroud Pence & Associates,https://www.archdaily.com/professional/stroud-pence-associates,1,1,Structural
ABC1234,Carol Yetken Landscape Architect,https://www.archdaily.com/professional/carol-yetken-landscape-architect,1,1,Landscape
ABC1234,Mortenson/Power J.V.,https://www.archdaily.com/professional/mortenson-power-j-v,1,1,Contractor
ABC1234,V3 Companies,https://www.archdaily.com/professional/v3-companies,2,2,"Civil,Civil Engineer"
ABC1234,ZGF Architects,https://www.archdaily.com/professional/zgf-architects,2,2,"Interior Design,Landscape Architect"
ABC1234,CYS Structural Engineers,https://www.archdaily.com/professional/cys-structural-engineers,1,1,Structural Engineer
ABC1234,Morton & Pitalo,https://www.archdaily.com/professional/morton-pitalo,2,2,Civil Engineer
ABC1234,MTW Group,https://www.archdaily.com/professional/mtw-group,1,1,Landscape Architect
ABC1234,Cole Jenest Stone,https://www.archdaily.com/professional/cole-jenest-stone,2,2,"Civil Engineering,Civil"
ABC1234,Snøhetta,https://www.archdaily.com/professional/snohetta,4,2,"Landscape,Landscape Architecture"
ABC1234,Susan Hatchell Landscape Architecture PLLC,https://www.archdaily.com/professional/susan-hatchell-landscape-architecture-pllc,1,1,Landscape
ABC1234,Stewart Engineering,https://www.archdaily.com/professional/stewart-engineering,8,8,"Structural Engineering,Civil Engineer,Structural Engineer,Engineering"
ABC1234,Lappas + Havener,https://www.archdaily.com/professional/lappas-havener,5,5,"Landscape Architect,Landscape Architecture"
ABC1234,Affiliated Engineers Inc,https://www.archdaily.com/professional/affiliated-engineers-inc,2,2,"MEP Engineer,MEP"
ABC1234,DPR Construction,https://www.archdaily.com/professional/dpr-construction,5,5,"General Contractor,Construction Manager,General Contractors"
ABC1234,Burney & Burney,https://www.archdaily.com/professional/burney-burney,1,1,General Contractor
ABC1234,Light Defines Form,https://www.archdaily.com/professional/light-defines-form,1,1,Lighting Design
ABC1234,Coleman & Associates,https://www.archdaily.com/professional/coleman-associates,3,3,"Landscape,Consultants"
ABC1234,Hensel Phelps Construction Company,https://www.archdaily.com/professional/hensel-phelps-construction-company,4,4,"Construction Manager,General Contractor,Contractor"
ABC1234,Dibble & Associates Consulting Engineers,https://www.archdaily.com/professional/dibble-associates-consulting-engineers,1,1,Civil Engineer
ABC1234,Francis Krahe & Associates,https://www.archdaily.com/professional/francis-krahe-associates,4,3,"Lighting Designer,Lighting Design"
ABC1234,Martin,https://www.archdaily.com/professional/martin,3,3,Structural Engineer
ABC1234,White & Griffis Structural Engineers,https://www.archdaily.com/professional/white-griffis-structural-engineers,1,1,Structural Engineer
ABC1234,Wheat Design Group,https://www.archdaily.com/professional/wheat-design-group,1,1,Landscape Architect
ABC1234,Ken Saiki Design,https://www.archdaily.com/professional/ken-saiki-design,3,3,"Landscape Architecture,Civil Engineer,Landscape Architect"
ABC1234,Rolf Jensen & Associates,https://www.archdaily.com/professional/rolf-jensen-associates,4,4,"Code Consultant,Consultants,Accessibility Consultant"
ABC1234,Affiliated Engineers SE Inc,https://www.archdaily.com/professional/affiliated-engineers-se-inc,1,1,Consultants
ABC1234,OMN&J Inc.,https://www.archdaily.com/professional/omn-j-inc,1,1,Consultants
ABC1234,Green Building Services,https://www.archdaily.com/professional/green-building-services,2,2,"Consultants,Sustainability"
ABC1234,Cliff Lowe Associates,https://www.archdaily.com/professional/cliff-lowe-associates,4,4,"Landscape,Landscape Architect"
ABC1234,C&N Engineers,https://www.archdaily.com/professional/c-n-engineers,1,1,Electrical
ABC1234,MHC Engineers,https://www.archdaily.com/professional/mhc-engineers,2,2,"Mechanical,Mechanical Engineers"
ABC1234,Bury Engineers,https://www.archdaily.com/professional/bury-engineers,1,1,Engineer
ABC1234,DMAC Construction,https://www.archdaily.com/professional/dmac-construction,1,1,General Contractor
ABC1234,Moss Landscaping,https://www.archdaily.com/professional/moss-landscaping,1,1,Landscape and Irrigation
ABC1234,TBG Partners,https://www.archdaily.com/professional/tbg-partners,2,2,"Landscape Architect,Landscape Architecture"
ABC1234,Stratford Engineering,https://www.archdaily.com/professional/stratford-engineering,1,1,Structural Engineer
ABC1234,Agneone Construction,https://www.archdaily.com/professional/agneone-construction,1,1,Contractor
ABC1234,Kam Chiu Associates,https://www.archdaily.com/professional/kam-chiu-associates,3,3,"MEP Engineer,MEP,Mechanical Engineer"
ABC1234,Agrostis,https://www.archdaily.com/professional/agrostis,3,3,"Landscape Architecture,Civil Engineering,Landscape"
ABC1234,Alex Everett Building,https://www.archdaily.com/professional/alex-everett-building,1,1,Builder
ABC1234,Jacque Jenkins-Stireman Design,https://www.archdaily.com/professional/jacque-jenkins-stireman-design,1,1,Interior Designer
ABC1234,Mountainscapes,https://www.archdaily.com/professional/mountainscapes,1,1,Landscape
ABC1234,JM Engineering,https://www.archdaily.com/professional/jm-engineering,1,1,Mechanical Engineer
ABC1234,Capstone Construction & Management Inc. ,https://www.archdaily.com/professional/capstone-construction-management-inc,1,1,General Contractor
ABC1234,Energy 1,https://www.archdaily.com/professional/energy-1,2,2,"Mechanical Engineer,Consultants"
ABC1234,Jorgensen Engineering,https://www.archdaily.com/professional/jorgensen-engineering,1,1,Geotechnical Engineer
ABC1234,Jessen-Wright Structural Engineers,https://www.archdaily.com/professional/jessen-wright-structural-engineers,1,1,Structural Engineer
ABC1234,Aguirre Roden,https://www.archdaily.com/professional/aguirre-roden,1,1,MEP
ABC1234,Lochsa Engineering,https://www.archdaily.com/professional/lochsa-engineering,2,2,"Civil Engineering,Structural Engineer"
ABC1234,Burkham Built LLC,https://www.archdaily.com/professional/burkham-built-llc,1,1,Contractor
ABC1234,Andrea Cochran Landscape Architecture,https://www.archdaily.com/professional/andrea-cochran-landscape-architecture,12,12,"Landscape Architect,Landscape"
ABC1234,TJ Reagan,https://www.archdaily.com/professional/tj-reagan,1,1,Project Managers
ABC1234,Aiello Builders,https://www.archdaily.com/professional/aiello-builders,1,1,Contractor
ABC1234,Lysaght & Associates,https://www.archdaily.com/professional/lysaght-associates,6,6,"Structural Engineer,Structural Engineers,Structural Engineering,Engineering"
ABC1234,Aiello Builders Inc.,https://www.archdaily.com/professional/aiello-builders-inc,2,2,Contractor
ABC1234,SC Builders Inc.,https://www.archdaily.com/professional/sc-builders-inc,1,1,General Contractor
ABC1234,The Office of Cheryl Barton,https://www.archdaily.com/professional/the-office-of-cheryl-barton,1,1,Landscape Architect
ABC1234,Ajmani & Pamidi Inc.,https://www.archdaily.com/professional/ajmani-pamidi-inc,1,1,MEP Engineer
ABC1234,Marie Fisher Interior Design,https://www.archdaily.com/professional/marie-fisher-interior-design,1,1,Interiors
ABC1234,Structus,https://www.archdaily.com/professional/structus,1,1,Structural Engineer
ABC1234,Telamon Engineering,https://www.archdaily.com/professional/telamon-engineering,1,1,Civil Engineer
ABC1234,Treadwell + Rollo,https://www.archdaily.com/professional/treadwell-rollo,2,2,"Geotechnical Engineer,Structural Engineer"
ABC1234,Luk and Associates,https://www.archdaily.com/professional/luk-and-associates,3,3,Civil Engineer
ABC1234,DCI + SDE Engineers,https://www.archdaily.com/professional/dci-sde-engineers,1,1,Structural Engineers
ABC1234,James E. Roberts-Obayashi Corp.,https://www.archdaily.com/professional/james-e-roberts-obayashi-corp,2,2,"Contractor,General Contractor"
ABC1234,Fisher Dachs Associates,https://www.archdaily.com/professional/fisher-dachs-associates,10,10,"Theater Consultant,Acoustics,Theatre Consultant"
ABC1234,Sciame Construction,https://www.archdaily.com/professional/sciame-construction,2,2,"Construction Management,Construction"
ABC1234,Van Deusen & Associates,https://www.archdaily.com/professional/van-deusen-associates,2,1,Vertical Transport Consultants
ABC1234,Al Putnam,https://www.archdaily.com/professional/al-putnam,1,1,Structural Engineer
ABC1234,The Parent Company,https://www.archdaily.com/professional/the-parent-company,1,1,General Contractor
